ID_UNICO,DIRECTION,MEDIATYPE,QUEUE_ID,QUEUE_NAME,DIVISION_ID,DIVISION_NAME,START_DATE,FINISH_DATE,OFFERED_NUMBER,ANSWERED_NUMBER,ANSWERED_TIME,HANDLE_NUMBER,HANDLE_TIME,ACW_NUMBER,ACW_TIME,ALERT_NUMBER,ALERT_TIME,TACD_NUMBER,TACD_TIME,CONNECTED_NUMBER,CONNECTED_TIME,TALK_NUMBER,TALK_TIME,WAIT_NUMBER,WAIT_TIME,ABANDON_NUMBER,ABANDON_TIME,AGENT_RESPONSE_TIME,AGENT_RESPONSE_NUMBER,HOLD_NUMBER,HOLD_TIME,AVERAGE_AGENT_RESPONSE_NUMBER,AVERAGE_AGENT_RESPONSE_TIME,AVERAGE_CUSTOMER_RESPONSE_NUMBER,AVERAGE_CUSTOMER_RESPONSE_TIME,FIRST_ENGAGEMENT_NUMBER,FIRST_ENGAGEMENT_TIME,FIRST_RESPONSE_NUMBER,FIRST_RESPONSE_TIME,OVER_SLA_NUMBER,ERROR_NUMBER,OUTBOUND_CONNECTED_NUMBER,SHORT_ABANDON_NUMBER,SHORT_ABANDON_TIME,NOT_RESPONDING_NUMBER,NOT_RESPONDING_TIME,BLIND_TRANSFERRED,TRANSFERRED_NUMBER,CONSULT_TRANSFERRED_NUMBER,IVR_NUMBER,IVR_TIME,ACTIVE_CALLBACK_NUMBER,ACTIVE_CALLBACK_TIME,FIRST_DIAL_NUMBER,FIRST_DIAL_TIME,OUTBOUND_NUMBER,OUTBOUND_ATTEMPTED_NUMBER,CONTACTING_NUMBER,CONTACTING_TIME,DIALING_NUMBER,DIALING_TIME,OUTBOUND_ABANDONED_NUMBER,OUTBOUND_ABANDONED_TIME,FECHA_CARGA
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T08:00:00.000-06:00_2026-07-02T08:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T08:00:00.000-06:00,2026-07-02T08:30:00.000-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T08:30:00.000-06:00_2026-07-02T09:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T08:30:00.000-06:00,2026-07-02T09:00:00.000-06:00,,,,9,1887188,9,291955,,,,,130,5270364,10,1423692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,512,11,2409,11,232286,8,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T09:00:00.000-06:00_2026-07-02T09:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T09:00:00.000-06:00,2026-07-02T09:30:00.000-06:00,,,,11,2747998,11,387526,,,,,47,4341022,10,3299967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,189,12,5260,11,297753,1,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T09:30:00.000-06:00_2026-07-02T10:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T09:30:00.000-06:00,2026-07-02T10:00:00.000-06:00,,,,18,4156944,18,612928,,,,,17,1896169,17,1763072,,,,,,,1,133041,,,,,,,,,,1,,,,,,,,,,,,,,,16,,16,4362,17,342836,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T10:00:00.000-06:00_2026-07-02T10:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T10:00:00.000-06:00,2026-07-02T10:30:00.000-06:00,,,,14,1991916,14,467741,,,,,13,1249804,13,1249774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,3971,14,306116,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T10:30:00.000-06:00_2026-07-02T11:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T10:30:00.000-06:00,2026-07-02T11:00:00.000-06:00,,,,6,502528,6,194838,,,,,2,159840,2,159834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,1028,5,106185,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T11:00:00.000-06:00_2026-07-02T11:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T11:00:00.000-06:00,2026-07-02T11:30:00.000-06:00,,,,15,1457779,15,380746,,,,,12,748463,12,748378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,4655,17,349739,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T11:30:00.000-06:00_2026-07-02T12:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T11:30:00.000-06:00,2026-07-02T12:00:00.000-06:00,,,,18,3774987,18,573776,,,,,16,2955036,16,2952451,,,,,,,1,2521,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,5212,16,215504,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T12:00:00.000-06:00_2026-07-02T12:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T12:00:00.000-06:00,2026-07-02T12:30:00.000-06:00,,,,12,1258541,12,385077,,,,,5,557476,5,557460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,3566,12,312380,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T12:30:00.000-06:00_2026-07-02T13:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T12:30:00.000-06:00,2026-07-02T13:00:00.000-06:00,,,,13,1408163,13,458070,,,,,12,665126,12,665077,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,13,,13,2539,14,324896,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T13:00:00.000-06:00_2026-07-02T13:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T13:00:00.000-06:00,2026-07-02T13:30:00.000-06:00,,,,6,846235,6,211369,,,,,4,518623,4,518612,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,6,1271,6,88978,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T13:30:00.000-06:00_2026-07-02T14:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T13:30:00.000-06:00,2026-07-02T14:00:00.000-06:00,,,,18,2785629,18,552872,,,,,14,1878276,14,1878240,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,18,,18,5459,18,343151,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T14:00:00.000-06:00_2026-07-02T14:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T14:00:00.000-06:00,2026-07-02T14:30:00.000-06:00,,,,16,1777933,16,426079,,,,,12,970211,12,970105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,5397,16,372854,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T14:30:00.000-06:00_2026-07-02T15:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T14:30:00.000-06:00,2026-07-02T15:00:00.000-06:00,,,,26,3175550,26,681084,,,,,16,2131598,16,2131505,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,25,,25,7231,25,348563,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T15:00:00.000-06:00_2026-07-02T15:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T15:00:00.000-06:00,2026-07-02T15:30:00.000-06:00,,,,16,1554741,16,452065,,,,,12,750415,12,750362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,19,6472,18,363257,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T15:30:00.000-06:00_2026-07-02T16:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T15:30:00.000-06:00,2026-07-02T16:00:00.000-06:00,,,,31,4945564,31,984834,,,,,27,3387068,27,3386993,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,32,,32,7899,33,705139,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T16:00:00.000-06:00_2026-07-02T16:30:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T16:00:00.000-06:00,2026-07-02T16:30:00.000-06:00,,,,21,4904997,21,610423,,,,,16,3733578,16,3487373,,,,,,,1,246120,,,,,,,,,,2,,,,,,,,,,,,,,,19,,19,5043,19,423000,,,2026-07-03 10:30:51
outbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T16:30:00.000-06:00_2026-07-02T17:00:00.000-06:00,outbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T16:30:00.000-06:00,2026-07-02T17:00:00.000-06:00,,,,4,1735998,4,96373,,,,,4,1597954,4,1597938,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,2,642,2,17367,,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T08:00:00.000-06:00_2026-07-02T08:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T08:00:00.000-06:00,2026-07-02T08:30:00.000-06:00,,,,,,,,,,,,1,2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T08:30:00.000-06:00_2026-07-02T09:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T08:30:00.000-06:00,2026-07-02T09:00:00.000-06:00,,,,58,6259311,58,1325121,,,,,535,19044249,45,3741457,,,,,,,1,5872,,,,,,,,,,1,,,,,,,,,,,,,,,65,1054,65,14606,64,1410698,37,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T09:00:00.000-06:00_2026-07-02T09:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T09:00:00.000-06:00,2026-07-02T09:30:00.000-06:00,,,,45,5628379,45,1152580,,,,,484,19003422,36,3386526,,,,,,,1,281,,,,,,,,,,2,,,,,,,,,,,,,,,41,1005,41,10758,41,864158,27,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T09:30:00.000-06:00_2026-07-02T10:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T09:30:00.000-06:00,2026-07-02T10:00:00.000-06:00,,,,39,3434634,39,911875,,,,,409,18825998,24,1715771,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,37,809,37,8884,38,789913,34,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T10:00:00.000-06:00_2026-07-02T10:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T10:00:00.000-06:00,2026-07-02T10:30:00.000-06:00,,,,43,2739350,43,1042719,,,,,429,18271751,29,758314,,,,,,,1,11560,,,,,,,,,,,,,,,,,,,,,,,,,44,890,44,10660,44,950008,28,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T10:30:00.000-06:00_2026-07-02T11:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T10:30:00.000-06:00,2026-07-02T11:00:00.000-06:00,,,,51,4400983,51,1146943,,,,,404,16696825,27,2011730,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,54,730,54,12652,54,1237427,33,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T11:00:00.000-06:00_2026-07-02T11:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T11:00:00.000-06:00,2026-07-02T11:30:00.000-06:00,,,,40,7626807,40,814268,,,,,420,22053402,29,5923372,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,36,677,36,9079,35,822912,45,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T11:30:00.000-06:00_2026-07-02T12:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T11:30:00.000-06:00,2026-07-02T12:00:00.000-06:00,,,,35,2728098,35,687794,,,,,426,21081972,24,1163716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,717,34,8198,35,867710,38,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T12:00:00.000-06:00_2026-07-02T12:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T12:00:00.000-06:00,2026-07-02T12:30:00.000-06:00,,,,14,928841,14,414487,,,,,325,13682030,11,314305,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17,548,17,4218,16,343352,43,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T12:30:00.000-06:00_2026-07-02T13:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T12:30:00.000-06:00,2026-07-02T13:00:00.000-06:00,,,,14,2607757,14,322504,,,,,300,13058747,9,1927862,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,12,464,12,4281,13,240546,46,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T13:00:00.000-06:00_2026-07-02T13:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T13:00:00.000-06:00,2026-07-02T13:30:00.000-06:00,,,,12,2185899,12,260629,,,,,202,12773101,8,1671084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,322,11,2483,11,216746,17,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T13:30:00.000-06:00_2026-07-02T14:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T13:30:00.000-06:00,2026-07-02T14:00:00.000-06:00,,,,36,1846426,36,506316,,,,,410,16732630,22,389363,,,,,,,1,1012,,,,,,,,,,2,,,,,,,,,,,,,,,38,686,38,8150,38,1000984,26,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T14:00:00.000-06:00_2026-07-02T14:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T14:00:00.000-06:00,2026-07-02T14:30:00.000-06:00,,,,32,2975735,32,823167,,,,,401,22690281,21,1334402,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,31,709,31,8187,31,760383,38,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T14:30:00.000-06:00_2026-07-02T15:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T14:30:00.000-06:00,2026-07-02T15:00:00.000-06:00,,,,30,5085925,30,625135,,,,,411,24178927,20,3861239,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,30,649,30,8075,30,590349,50,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T15:00:00.000-06:00_2026-07-02T15:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T15:00:00.000-06:00,2026-07-02T15:30:00.000-06:00,,,,45,4044153,45,950899,,,,,457,16213052,33,2135923,,,,,,,1,3011,,,,,,,,,,,,,,,,,,,,,,,,,47,753,47,10504,46,1028231,44,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T15:30:00.000-06:00_2026-07-02T16:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T15:30:00.000-06:00,2026-07-02T16:00:00.000-06:00,,,,28,1535238,28,607498,,,,,448,15295060,19,199260,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,27,754,27,5598,27,646931,29,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T16:00:00.000-06:00_2026-07-02T16:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T16:00:00.000-06:00,2026-07-02T16:30:00.000-06:00,,,,50,4373915,50,1092046,,,,,436,19637663,36,2106742,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,50,694,50,10533,51,1187565,32,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T16:30:00.000-06:00_2026-07-02T17:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T16:30:00.000-06:00,2026-07-02T17:00:00.000-06:00,,,,10,1734077,10,257603,,,,,136,6587874,9,1193691,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,9,194,9,2186,9,263831,40,,2026-07-03 10:30:51
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-07-02T17:00:00.000-06:00_2026-07-02T17:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-07-02T17:00:00.000-06:00,2026-07-02T17:30:00.000-06:00,,,,9,3866484,9,122336,,,,,53,7001484,7,3530171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,77,8,1409,8,189223,22,,2026-07-03 10:30:51
