ID_UNICO,DIRECTION,MEDIATYPE,QUEUE_ID,QUEUE_NAME,DIVISION_ID,DIVISION_NAME,START_DATE,FINISH_DATE,OFFERED_NUMBER,ANSWERED_NUMBER,ANSWERED_TIME,HANDLE_NUMBER,HANDLE_TIME,ACW_NUMBER,ACW_TIME,ALERT_NUMBER,ALERT_TIME,TACD_NUMBER,TACD_TIME,CONNECTED_NUMBER,CONNECTED_TIME,TALK_NUMBER,TALK_TIME,WAIT_NUMBER,WAIT_TIME,ABANDON_NUMBER,ABANDON_TIME,AGENT_RESPONSE_TIME,AGENT_RESPONSE_NUMBER,HOLD_NUMBER,HOLD_TIME,AVERAGE_AGENT_RESPONSE_NUMBER,AVERAGE_AGENT_RESPONSE_TIME,AVERAGE_CUSTOMER_RESPONSE_NUMBER,AVERAGE_CUSTOMER_RESPONSE_TIME,FIRST_ENGAGEMENT_NUMBER,FIRST_ENGAGEMENT_TIME,FIRST_RESPONSE_NUMBER,FIRST_RESPONSE_TIME,OVER_SLA_NUMBER,ERROR_NUMBER,OUTBOUND_CONNECTED_NUMBER,SHORT_ABANDON_NUMBER,SHORT_ABANDON_TIME,NOT_RESPONDING_NUMBER,NOT_RESPONDING_TIME,BLIND_TRANSFERRED,TRANSFERRED_NUMBER,CONSULT_TRANSFERRED_NUMBER,IVR_NUMBER,IVR_TIME,ACTIVE_CALLBACK_NUMBER,ACTIVE_CALLBACK_TIME,FIRST_DIAL_NUMBER,FIRST_DIAL_TIME,OUTBOUND_NUMBER,OUTBOUND_ATTEMPTED_NUMBER,CONTACTING_NUMBER,CONTACTING_TIME,DIALING_NUMBER,DIALING_TIME,OUTBOUND_ABANDONED_NUMBER,OUTBOUND_ABANDONED_TIME,FECHA_CARGA
outbound_voice_777f0f23-269d-446b-8dd6-dcec3abe2a5e_HND Televentas VIP_bc008d9b-4c3f-414f-bfe0-9bb6670e88a2_Televentas Asistencia_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,777f0f23-269d-446b-8dd6-dcec3abe2a5e,HND Televentas VIP,bc008d9b-4c3f-414f-bfe0-9bb6670e88a2,Televentas Asistencia,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,,,,,,,,,2,312822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,1,,2026-07-02 10:30:44
outbound_voice_83a266ea-0f68-47d7-811a-73cf6913c555_HND TLV Remesas_bc008d9b-4c3f-414f-bfe0-9bb6670e88a2_Televentas Asistencia_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,83a266ea-0f68-47d7-811a-73cf6913c555,HND TLV Remesas,bc008d9b-4c3f-414f-bfe0-9bb6670e88a2,Televentas Asistencia,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,1,70166,1,56023,,,,,47,3951119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86,1,163,1,13980,2,,2026-07-02 10:30:44
outbound_voice_83a266ea-0f68-47d7-811a-73cf6913c555_HND TLV Remesas_bc008d9b-4c3f-414f-bfe0-9bb6670e88a2_Televentas Asistencia_2026-06-29T18:30:00.000-06:00_2026-06-29T19:00:00.000-06:00,outbound,voice,83a266ea-0f68-47d7-811a-73cf6913c555,HND TLV Remesas,bc008d9b-4c3f-414f-bfe0-9bb6670e88a2,Televentas Asistencia,2026-06-29T18:30:00.000-06:00,2026-06-29T19:00:00.000-06:00,,,,,,,,,,,,6,207705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2026-07-02 10:30:44
outbound_voice_87d7a9d2-789b-498f-af4b-12d89fad96fa_HND Cobros PR CONS M30_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,87d7a9d2-789b-498f-af4b-12d89fad96fa,HND Cobros PR CONS M30,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,,,,,,,,,7,302725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2026-07-02 10:30:44
outbound_voice_91aba263-a8b2-40a4-9223-d4233bac17b3_HND Cobros PR PYME_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,91aba263-a8b2-40a4-9223-d4233bac17b3,HND Cobros PR PYME,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,1,12718,1,10749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,142,1,1827,,,2026-07-02 10:30:44
outbound_voice_a6399384-ef00-4df4-a398-97d056bf2d38_HND Cobros PR VIVI M30_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,a6399384-ef00-4df4-a398-97d056bf2d38,HND Cobros PR VIVI M30,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,4,206390,4,108184,,,,,2,14074,2,14061,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,4,4,443,4,83702,,,2026-07-02 10:30:44
outbound_voice_a9ee0c4c-381e-4099-8ec2-722696b16020_HND Cobros EXCON M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,a9ee0c4c-381e-4099-8ec2-722696b16020,HND Cobros EXCON M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,1,53210,1,30887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
outbound_voice_aaf822cd-4ccd-4474-a951-6e476144767e_HND Cobros PR VIVI M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,aaf822cd-4ccd-4474-a951-6e476144767e,HND Cobros PR VIVI M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,2,198273,2,64367,,,,,1,62027,1,61893,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,39189,,,2026-07-02 10:30:44
outbound_voice_b85e0e28-2a81-4081-bd9e-5be05f6248ed_HND Cobros PR CONS X Arreglo M30_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,b85e0e28-2a81-4081-bd9e-5be05f6248ed,HND Cobros PR CONS X Arreglo M30,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,2,185373,2,36062,,,,,2,102794,2,102741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
outbound_voice_d21039d0-84d3-4661-8589-61c0942b2f9d_HND Cobros  MA Vivienda General_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,d21039d0-84d3-4661-8589-61c0942b2f9d,HND Cobros  MA Vivienda General,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,1,13195,1,6242,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,1,148,1,6805,,,2026-07-02 10:30:44
outbound_voice_db03440d-6a0d-4021-921f-f70641941918_HND Cobros PR Vehiculos M90+_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,db03440d-6a0d-4021-921f-f70641941918,HND Cobros PR Vehiculos M90+,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,1,133993,1,90705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
outbound_voice_dca861db-22e4-4387-9d9e-6bf4dadadd77_HND Cobros PR CONS M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,dca861db-22e4-4387-9d9e-6bf4dadadd77,HND Cobros PR CONS M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,1,341951,1,50208,,,,,1,277055,1,277057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,7,2536125,7,187690,,,,,26,3438357,6,2182789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,29,6,1228,6,151730,5,,2026-07-02 10:30:44
outbound_voice_ed0496b3-403f-419d-9e30-127f70b459ed_HND TeleventasMP_TC_Cuentas_nuevas_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T18:30:00.000-06:00_2026-06-29T19:00:00.000-06:00,outbound,voice,ed0496b3-403f-419d-9e30-127f70b459ed,HND TeleventasMP_TC_Cuentas_nuevas,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T18:30:00.000-06:00,2026-06-29T19:00:00.000-06:00,,,,2,159292,2,70494,,,,,12,942865,2,41793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,2,2815,2,44190,1,,2026-07-02 10:30:44
outbound_voice_f2e4eb07-9c19-418b-bf33-b5d388bedf2a_HND IN_ABA_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,f2e4eb07-9c19-418b-bf33-b5d388bedf2a,HND IN_ABA,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,2,510166,2,60187,,,,,2,436191,2,436197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,139,1,6017,,,2026-07-02 10:30:44
outbound_voice_f2e4eb07-9c19-418b-bf33-b5d388bedf2a_HND IN_ABA_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T19:00:00.000-06:00_2026-06-29T19:30:00.000-06:00,outbound,voice,f2e4eb07-9c19-418b-bf33-b5d388bedf2a,HND IN_ABA,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T19:00:00.000-06:00,2026-06-29T19:30:00.000-06:00,,,,6,349199,6,150057,,,,,3,17927,3,17894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,865,6,180383,,,2026-07-02 10:30:44
outbound_voice_f2e4eb07-9c19-418b-bf33-b5d388bedf2a_HND IN_ABA_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T19:30:00.000-06:00_2026-06-29T20:00:00.000-06:00,outbound,voice,f2e4eb07-9c19-418b-bf33-b5d388bedf2a,HND IN_ABA,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T19:30:00.000-06:00,2026-06-29T20:00:00.000-06:00,,,,1,136834,1,14582,,,,,1,114195,1,114197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,192,1,7863,,,2026-07-02 10:30:44
outbound_voice_f2e4eb07-9c19-418b-bf33-b5d388bedf2a_HND IN_ABA_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T21:00:00.000-06:00_2026-06-29T21:30:00.000-06:00,outbound,voice,f2e4eb07-9c19-418b-bf33-b5d388bedf2a,HND IN_ABA,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T21:00:00.000-06:00,2026-06-29T21:30:00.000-06:00,,,,2,563149,2,32013,,,,,1,524837,1,432733,,,,,,,1,92107,,,,,,,,,,1,,,,,,,,,,,,,,,2,,2,492,2,5804,,,2026-07-02 10:30:44
outbound_voice_f2e4eb07-9c19-418b-bf33-b5d388bedf2a_HND IN_ABA_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T21:30:00.000-06:00_2026-06-29T22:00:00.000-06:00,outbound,voice,f2e4eb07-9c19-418b-bf33-b5d388bedf2a,HND IN_ABA,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T21:30:00.000-06:00,2026-06-29T22:00:00.000-06:00,,,,3,119590,3,28331,,,,,3,15309,3,15291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,1322,3,74646,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,2,672232,2,428761,,,,,2,226384,2,226381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,1390,2,15700,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-29T21:00:00.000-06:00_2026-06-29T21:30:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-29T21:00:00.000-06:00,2026-06-29T21:30:00.000-06:00,,,,2,104881,2,47745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,3876,2,53260,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-29T21:30:00.000-06:00_2026-06-29T22:00:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-29T21:30:00.000-06:00,2026-06-29T22:00:00.000-06:00,,,,2,129900,2,6684,,,,,2,83943,2,83935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,4626,2,34655,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-29T23:00:00.000-06:00_2026-06-29T23:30:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-29T23:00:00.000-06:00,2026-06-29T23:30:00.000-06:00,,,,3,189695,3,69985,,,,,3,51941,3,51932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,4434,3,63344,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-29T23:30:00.000-06:00_2026-06-30T00:00:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-29T23:30:00.000-06:00,2026-06-30T00:00:00.000-06:00,,,,6,159980,6,74179,,,,,1,963,1,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,3347,6,81501,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-30T00:00:00.000-06:00_2026-06-30T00:30:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-30T00:00:00.000-06:00,2026-06-30T00:30:00.000-06:00,,,,2,74384,2,7682,,,,,2,2626,2,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,1801,2,62301,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-30T01:30:00.000-06:00_2026-06-30T02:00:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-30T01:30:00.000-06:00,2026-06-30T02:00:00.000-06:00,,,,3,165678,3,16260,,,,,3,86404,3,86394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,4252,3,58772,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-30T03:00:00.000-06:00_2026-06-30T03:30:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-30T03:00:00.000-06:00,2026-06-30T03:30:00.000-06:00,,,,2,91075,2,33713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2082,2,55280,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-30T03:30:00.000-06:00_2026-06-30T04:00:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-30T03:30:00.000-06:00,2026-06-30T04:00:00.000-06:00,,,,1,8525,1,2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2131,1,3435,,,2026-07-02 10:30:44
outbound_voice_f9978b1f-7358-44ee-a0e0-4dd016ef6e50_HND Monitoreo_94ed424b-fd31-49ec-acca-21568bb19179_Monitoreo_2026-06-30T05:30:00.000-06:00_2026-06-30T06:00:00.000-06:00,outbound,voice,f9978b1f-7358-44ee-a0e0-4dd016ef6e50,HND Monitoreo,94ed424b-fd31-49ec-acca-21568bb19179,Monitoreo,2026-06-30T05:30:00.000-06:00,2026-06-30T06:00:00.000-06:00,,,,1,117239,1,2138,,,,,1,100156,1,100151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1972,1,12978,,,2026-07-02 10:30:44
outbound_voice_fe8a65a8-5b0a-4d86-925e-53a632627305_HND Cobros Mora 30 TC_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T18:00:00.000-06:00_2026-06-29T18:30:00.000-06:00,outbound,voice,fe8a65a8-5b0a-4d86-925e-53a632627305,HND Cobros Mora 30 TC,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T18:00:00.000-06:00,2026-06-29T18:30:00.000-06:00,,,,16,723266,16,137063,,,,,8,277657,8,277626,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,13,6,13,1918,15,270901,,,2026-07-02 10:30:44
inbound_message_ea005edf-86a6-46cf-af96-d3e48aeb5db5_HND REDES_SOCIALES_INSTAGRAM_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T18:30:00.000-06:00_2026-06-29T19:00:00.000-06:00,inbound,message,ea005edf-86a6-46cf-af96-d3e48aeb5db5,HND REDES_SOCIALES_INSTAGRAM,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T18:30:00.000-06:00,2026-06-29T19:00:00.000-06:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
inbound_message_ea005edf-86a6-46cf-af96-d3e48aeb5db5_HND REDES_SOCIALES_INSTAGRAM_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T19:00:00.000-06:00_2026-06-29T19:30:00.000-06:00,inbound,message,ea005edf-86a6-46cf-af96-d3e48aeb5db5,HND REDES_SOCIALES_INSTAGRAM,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T19:00:00.000-06:00,2026-06-29T19:30:00.000-06:00,,1,481904,1,330208,1,11026,,,1,481904,1,801914,1,92395,1,481904,,,801901,1,1,226787,1,7965,,,1,490684,1,7965,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
inbound_message_ea005edf-86a6-46cf-af96-d3e48aeb5db5_HND REDES_SOCIALES_INSTAGRAM_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T20:00:00.000-06:00_2026-06-29T20:30:00.000-06:00,inbound,message,ea005edf-86a6-46cf-af96-d3e48aeb5db5,HND REDES_SOCIALES_INSTAGRAM,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T20:00:00.000-06:00,2026-06-29T20:30:00.000-06:00,1,1,341,,,,,,,1,341,,,,,1,341,,,,,,,,,,,1,18629,1,17357,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
inbound_message_ea005edf-86a6-46cf-af96-d3e48aeb5db5_HND REDES_SOCIALES_INSTAGRAM_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T20:30:00.000-06:00_2026-06-29T21:00:00.000-06:00,inbound,message,ea005edf-86a6-46cf-af96-d3e48aeb5db5,HND REDES_SOCIALES_INSTAGRAM,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T20:30:00.000-06:00,2026-06-29T21:00:00.000-06:00,1,1,437,2,1994178,2,13317,,,1,437,2,1983427,2,701164,1,437,,,2780247,2,2,1279697,2,261209,2,163210,,,1,78258,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
inbound_message_ea005edf-86a6-46cf-af96-d3e48aeb5db5_HND REDES_SOCIALES_INSTAGRAM_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T22:00:00.000-06:00_2026-06-29T22:30:00.000-06:00,inbound,message,ea005edf-86a6-46cf-af96-d3e48aeb5db5,HND REDES_SOCIALES_INSTAGRAM,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T22:00:00.000-06:00,2026-06-29T22:30:00.000-06:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
outbound_voice_56040781-dcde-4c34-9ae2-c9b0bbe3aea7_HND IN_TELEMERCADEO_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T18:30:00.000-06:00_2026-06-29T19:00:00.000-06:00,outbound,voice,56040781-dcde-4c34-9ae2-c9b0bbe3aea7,HND IN_TELEMERCADEO,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T18:30:00.000-06:00,2026-06-29T19:00:00.000-06:00,,,,2,425548,2,48856,,,,,2,351843,2,253885,,,,,,,1,97950,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,279,2,24578,,,2026-07-02 10:30:44
outbound_voice_56040781-dcde-4c34-9ae2-c9b0bbe3aea7_HND IN_TELEMERCADEO_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T19:30:00.000-06:00_2026-06-29T20:00:00.000-06:00,outbound,voice,56040781-dcde-4c34-9ae2-c9b0bbe3aea7,HND IN_TELEMERCADEO,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T19:30:00.000-06:00,2026-06-29T20:00:00.000-06:00,,,,3,209365,3,23746,,,,,1,145103,1,145095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,785,3,39739,,,2026-07-02 10:30:44
outbound_voice_838c9238-c442-49d3-a4a8-31a85234b2f5_HND SAC EM Remesas_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T18:30:00.000-06:00_2026-06-29T19:00:00.000-06:00,outbound,voice,838c9238-c442-49d3-a4a8-31a85234b2f5,HND SAC EM Remesas,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T18:30:00.000-06:00,2026-06-29T19:00:00.000-06:00,,,,1,589827,1,8002,,,,,1,569089,1,569082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1280,1,11463,,,2026-07-02 10:30:44
inbound_voice_7cf4a813-6e09-463e-9e9b-a66406986dcf_HND IN_TOKEN_EMPRESARIAL_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T19:00:00.000-06:00_2026-06-29T19:30:00.000-06:00,inbound,voice,7cf4a813-6e09-463e-9e9b-a66406986dcf,HND IN_TOKEN_EMPRESARIAL,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T19:00:00.000-06:00,2026-06-29T19:30:00.000-06:00,1,,,,,,,,,1,108720,,,,,1,108720,1,108720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
outbound_callback_a524d792-c5eb-4e44-935c-530ecad870d6_HND IN_REMESAS_548e03b5-af03-401f-956f-d6e9201bf3e4_Servicio al Cliente_2026-06-29T19:00:00.000-06:00_2026-06-29T19:30:00.000-06:00,outbound,callback,a524d792-c5eb-4e44-935c-530ecad870d6,HND IN_REMESAS,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2026-06-29T19:00:00.000-06:00,2026-06-29T19:30:00.000-06:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:44
